timestamp,datetime_utc,aqi,pm2_5,pm10,co,no,no2,o3,so2,nh3,hour,day_of_week,month,hour_sin,hour_cos,month_sin,month_cos
1697194800,2023-10-13T11:00:00+00:00,264.9,189.94,235.85,4592.9,20.79,159.03,61.51,29.33,33.44,11,4,10,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001
1697198400,2023-10-13T12:00:00+00:00,301.8,226.35,278.26,5821.23,44.26,186.44,9.83,30.99,47.62,12,4,10,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001
1697202000,2023-10-13T13:00:00+00:00,310.0,234.58,287.2,5287.17,67.06,142.57,0.14,29.56,58.77,13,4,10,-0.2588190451025208,-0.9659258262890684,-0.8660254037844386,0.5000000000000001
1697205600,2023-10-13T14:00:00+00:00,318.0,242.7,296.85,4592.9,72.42,98.71,0.0,23.13,57.25,14,4,10,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001
1697209200,2023-10-13T15:00:00+00:00,328.3,253.02,306.16,4272.46,59.01,85.0,0.0,20.27,53.2,15,4,10,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001
1697212800,2023-10-13T16:00:00+00:00,251.5,176.44,211.88,2483.37,0.92,76.09,18.6,16.93,36.98,16,4,10,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001
1697216400,2023-10-13T17:00:00+00:00,249.8,174.74,208.91,2296.45,0.0,58.95,38.98,15.97,38.0,17,4,10,-0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001
1697220000,2023-10-13T18:00:00+00:00,257.0,181.97,213.36,2216.34,0.0,48.67,60.8,15.26,35.97,18,4,10,-1.0,-1.8369701987210287e-16,-0.8660254037844386,0.5000000000000001
1697223600,2023-10-13T19:00:00+00:00,247.9,172.82,196.91,1762.39,0.0,30.5,103.0,14.42,27.87,19,4,10,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001
1697227200,2023-10-13T20:00:00+00:00,247.7,172.64,193.35,1562.12,0.0,19.88,108.72,10.61,26.6,20,4,10,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
1697230800,2023-10-13T21:00:00+00:00,245.7,170.6,189.79,1388.55,0.0,14.39,105.86,8.34,26.09,21,4,10,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001
1697234400,2023-10-13T22:00:00+00:00,245.7,170.63,188.88,1295.09,0.0,12.34,103.0,9.54,23.05,22,4,10,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001
1697238000,2023-10-13T23:00:00+00:00,255.1,180.1,198.57,1308.44,0.0,12.17,101.57,11.09,19.51,23,4,10,-0.2588190451025215,0.965925826289068,-0.8660254037844386,0.5000000000000001
1697241600,2023-10-14T00:00:00+00:00,265.8,190.9,209.58,1348.5,0.0,12.68,98.71,11.32,16.09,0,5,10,0.0,1.0,-0.8660254037844386,0.5000000000000001
1697245200,2023-10-14T01:00:00+00:00,262.7,187.76,203.55,1361.85,0.0,13.37,92.98,11.21,11.91,1,5,10,0.2588190451025207,0.9659258262890684,-0.8660254037844386,0.5000000000000001
1697248800,2023-10-14T02:00:00+00:00,257.2,182.22,196.78,1441.96,0.03,19.71,82.25,12.04,9.88,2,5,10,0.4999999999999999,0.8660254037844387,-0.8660254037844386,0.5000000000000001
1697252400,2023-10-14T03:00:00+00:00,245.7,170.58,184.83,1482.01,1.1,27.42,82.97,12.99,8.74,3,5,10,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001
1697256000,2023-10-14T04:00:00+00:00,218.0,142.65,155.12,1295.09,2.18,23.65,101.57,11.92,7.85,4,5,10,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
1697259600,2023-10-14T05:00:00+00:00,186.9,106.67,116.95,1041.41,1.52,17.31,117.3,10.25,6.9,5,5,10,0.9659258262890684,0.2588190451025207,-0.8660254037844386,0.5000000000000001
1697263200,2023-10-14T06:00:00+00:00,163.9,73.87,82.15,821.11,0.73,13.02,127.32,8.94,5.38,6,5,10,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001
1697266800,2023-10-14T07:00:00+00:00,111.7,39.83,48.51,580.79,0.56,9.42,124.45,7.33,3.86,7,5,10,0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001
1697270400,2023-10-14T08:00:00+00:00,88.0,28.98,37.54,494.0,0.85,8.31,121.59,7.57,4.5,8,5,10,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001
1697274000,2023-10-14T09:00:00+00:00,83.7,26.63,34.53,480.65,0.96,8.05,124.45,8.23,6.08,9,5,10,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001
1697277600,2023-10-14T10:00:00+00:00,83.7,26.67,34.35,507.35,0.88,9.77,124.45,9.06,7.98,10,5,10,0.4999999999999999,-0.8660254037844387,-0.8660254037844386,0.5000000000000001
1697281200,2023-10-14T11:00:00+00:00,86.6,28.2,37.06,567.44,0.52,14.22,111.58,9.78,10.13,11,5,10,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001
1697284800,2023-10-14T12:00:00+00:00,86.4,28.09,38.3,600.81,0.08,18.85,90.12,8.46,11.27,12,5,10,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001
1697288400,2023-10-14T13:00:00+00:00,93.3,31.8,42.25,627.52,0.0,20.39,76.53,6.02,11.65,13,5,10,-0.2588190451025208,-0.9659258262890684,-0.8660254037844386,0.5000000000000001
1697292000,2023-10-14T14:00:00+00:00,129.9,47.23,58.57,761.03,0.0,21.08,72.96,5.84,15.2,14,5,10,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001
1697295600,2023-10-14T15:00:00+00:00,158.6,66.29,78.55,907.9,0.0,21.08,72.96,6.85,19.51,15,5,10,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001
1697299200,2023-10-14T16:00:00+00:00,172.4,85.96,99.09,1054.76,0.0,21.42,72.24,8.23,22.55,16,5,10,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001
1697302800,2023-10-14T17:00:00+00:00,178.4,94.54,109.23,1121.52,0.0,22.28,67.23,8.46,22.04,17,5,10,-0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001
1697306400,2023-10-14T18:00:00+00:00,172.4,86.0,102.45,1054.76,0.0,21.25,60.8,6.79,18.24,18,5,10,-1.0,-1.8369701987210287e-16,-0.8660254037844386,0.5000000000000001
1697310000,2023-10-14T19:00:00+00:00,156.1,62.8,79.24,814.44,0.0,15.94,58.65,4.17,11.15,19,5,10,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001
1697313600,2023-10-14T20:00:00+00:00,119.5,43.02,55.45,574.11,0.0,8.14,70.81,2.5,5.26,20,5,10,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
1697317200,2023-10-14T21:00:00+00:00,119.1,42.86,48.4,547.41,0.0,4.5,95.84,2.15,2.91,21,5,10,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001
1697320800,2023-10-14T22:00:00+00:00,102.2,36.0,39.84,494.0,0.0,3.26,118.73,2.29,1.96,22,5,10,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001
1697324400,2023-10-14T23:00:00+00:00,98.5,34.61,39.3,467.3,0.0,3.77,113.01,2.77,2.28,23,5,10,-0.2588190451025215,0.965925826289068,-0.8660254037844386,0.5000000000000001
1697331600,2023-10-15T01:00:00+00:00,108.5,38.53,44.72,540.73,0.0,7.88,92.98,4.29,4.05,1,6,10,0.2588190451025207,0.9659258262890684,-0.8660254037844386,0.5000000000000001
1697335200,2023-10-15T02:00:00+00:00,126.3,45.76,55.53,694.27,0.03,15.42,77.25,6.14,6.52,2,6,10,0.4999999999999999,0.8660254037844387,-0.8660254037844386,0.5000000000000001
1697338800,2023-10-15T03:00:00+00:00,142.3,52.29,67.44,867.84,1.51,23.99,62.23,7.09,8.87,3,6,10,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001
1697342400,2023-10-15T04:00:00+00:00,149.2,55.08,75.46,907.9,4.36,22.96,63.66,6.97,10.64,4,6,10,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
1697346000,2023-10-15T05:00:00+00:00,152.2,57.27,81.25,841.14,3.97,18.51,83.68,7.15,12.79,5,6,10,0.9659258262890684,0.2588190451025207,-0.8660254037844386,0.5000000000000001
1697349600,2023-10-15T06:00:00+00:00,154.8,60.96,86.59,767.71,2.37,13.88,118.73,7.51,13.93,6,6,10,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001
1697353200,2023-10-15T07:00:00+00:00,131.9,48.03,67.24,534.06,1.13,8.14,147.34,12.04,7.6,7,6,10,0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001
1697356800,2023-10-15T08:00:00+00:00,128.5,46.68,63.29,500.68,0.95,7.37,157.36,13.83,6.46,8,6,10,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001
1697360400,2023-10-15T09:00:00+00:00,129.3,46.98,61.68,500.68,0.85,7.45,161.65,14.19,6.59,9,6,10,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001
1697364000,2023-10-15T10:00:00+00:00,152.2,57.18,75.01,907.9,3.13,26.05,131.61,11.92,10.51,10,6,10,0.4999999999999999,-0.8660254037844387,-0.8660254037844386,0.5000000000000001
1697367600,2023-10-15T11:00:00+00:00,163.3,72.98,97.61,1482.01,6.09,53.47,84.4,10.13,15.58,11,6,10,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001
1697371200,2023-10-15T12:00:00+00:00,170.4,83.14,113.7,1976.01,7.38,83.63,28.97,9.54,19.25,12,6,10,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001
1697374800,2023-10-15T13:00:00+00:00,179.7,96.39,134.0,2483.37,29.06,80.2,0.45,9.89,25.33,13,6,10,-0.2588190451025208,-0.9659258262890684,-0.8660254037844386,0.5000000000000001
1697378400,2023-10-15T14:00:00+00:00,197.4,121.62,169.78,2964.02,58.11,58.26,0.0,11.21,32.93,14,6,10,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001
1697382000,2023-10-15T15:00:00+00:00,225.3,150.04,208.66,3231.05,67.95,47.3,0.0,12.4,38.5,15,6,10,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001
1697385600,2023-10-15T16:00:00+00:00,247.3,172.19,232.1,3204.35,58.11,42.5,0.0,12.28,41.54,16,6,10,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001
1697389200,2023-10-15T17:00:00+00:00,259.0,184.06,237.8,3017.43,42.02,39.41,0.0,10.49,36.48,17,6,10,-0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001
1697392800,2023-10-15T18:00:00+00:00,243.0,167.88,209.43,2590.18,27.05,40.1,0.06,7.39,22.29,18,6,10,-1.0,-1.8369701987210287e-16,-0.8660254037844386,0.5000000000000001
1697396400,2023-10-15T19:00:00+00:00,182.2,99.98,122.18,1388.55,0.36,38.39,21.99,5.66,13.17,19,6,10,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001
1697400000,2023-10-15T20:00:00+00:00,182.6,100.57,119.18,1308.44,0.0,33.24,35.76,7.21,11.4,20,6,10,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
1697403600,2023-10-15T21:00:00+00:00,190.8,112.21,129.65,1401.9,0.0,29.82,38.98,7.57,10.26,21,6,10,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001
1697407200,2023-10-15T22:00:00+00:00,196.2,120.03,135.27,1468.66,0.0,27.08,39.7,7.57,8.49,22,6,10,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001
1697410800,2023-10-15T23:00:00+00:00,194.1,116.93,130.6,1401.9,0.0,24.33,48.64,8.34,6.52,23,6,10,-0.2588190451025215,0.965925826289068,-0.8660254037844386,0.5000000000000001
1697414400,2023-10-16T00:00:00+00:00,180.8,97.96,111.07,1161.58,0.0,23.31,73.67,11.32,5.07,0,0,10,0.0,1.0,-0.8660254037844386,0.5000000000000001
1697418000,2023-10-16T01:00:00+00:00,164.5,74.73,88.48,834.47,0.0,25.02,92.98,20.74,3.77,1,0,10,0.2588190451025207,0.9659258262890684,-0.8660254037844386,0.5000000000000001
1697421600,2023-10-16T02:00:00+00:00,169.5,81.93,100.81,974.66,0.01,35.3,77.96,18.12,5.26,2,0,10,0.4999999999999999,0.8660254037844387,-0.8660254037844386,0.5000000000000001
1697425200,2023-10-16T03:00:00+00:00,169.4,81.69,100.66,1241.68,0.2,50.04,50.78,12.99,7.09,3,0,10,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001
1697428800,2023-10-16T04:00:00+00:00,140.0,51.35,62.72,881.2,0.13,31.19,65.09,9.89,6.21,4,0,10,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
1697432400,2023-10-16T05:00:00+00:00,152.0,56.88,66.46,974.66,0.08,28.45,56.51,10.49,7.35,5,0,10,0.9659258262890684,0.2588190451025207,-0.8660254037844386,0.5000000000000001
1697436000,2023-10-16T06:00:00+00:00,157.0,64.04,73.15,1174.93,0.17,30.85,49.35,11.92,8.23,6,0,10,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001
1697439600,2023-10-16T07:00:00+00:00,153.4,58.94,67.24,1161.58,0.45,30.85,53.64,13.95,7.98,7,0,10,0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001
1697443200,2023-10-16T08:00:00+00:00,138.5,50.74,57.74,988.01,0.89,25.02,68.66,14.07,7.16,8,0,10,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001
1697446800,2023-10-16T09:00:00+00:00,125.8,45.57,51.14,854.49,0.85,19.19,82.97,14.42,6.65,9,0,10,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001
1697450400,2023-10-16T10:00:00+00:00,125.5,45.44,50.08,841.14,0.64,18.51,88.69,17.4,6.46,10,0,10,0.4999999999999999,-0.8660254037844387,-0.8660254037844386,0.5000000000000001
1697454000,2023-10-16T11:00:00+00:00,140.9,51.69,57.08,974.66,0.43,27.08,82.25,21.46,7.54,11,0,10,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001
1697457600,2023-10-16T12:00:00+00:00,155.4,61.8,68.53,1214.98,0.1,41.81,71.53,25.75,8.49,12,0,10,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001
1697461200,2023-10-16T13:00:00+00:00,167.8,79.45,89.91,1762.39,0.06,71.29,40.05,25.75,9.75,13,0,10,-0.2588190451025208,-0.9659258262890684,-0.8660254037844386,0.5000000000000001
1697464800,2023-10-16T14:00:00+00:00,184.0,102.64,119.1,2323.15,2.63,93.22,7.33,21.22,11.53,14,0,10,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001
1697468400,2023-10-16T15:00:00+00:00,195.4,118.88,140.58,2483.37,7.38,82.25,1.02,17.64,12.67,15,0,10,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001
1697472000,2023-10-16T16:00:00+00:00,195.4,118.89,141.69,2162.93,3.24,60.32,4.34,15.26,15.83,16,0,10,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001
1697475600,2023-10-16T17:00:00+00:00,183.1,101.27,120.97,1682.28,0.32,42.5,16.63,12.99,14.57,17,0,10,-0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001
1697479200,2023-10-16T18:00:00+00:00,159.5,67.59,79.39,1108.17,0.01,27.76,38.98,10.49,7.47,18,0,10,-1.0,-1.8369701987210287e-16,-0.8660254037844386,0.5000000000000001
1697482800,2023-10-16T19:00:00+00:00,134.3,49.04,52.82,674.25,0.0,13.54,73.67,9.3,2.82,19,0,10,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001
1697486400,2023-10-16T20:00:00+00:00,119.4,42.98,45.0,560.76,0.0,8.23,89.41,7.39,2.22,20,0,10,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
1697490000,2023-10-16T21:00:00+00:00,105.0,37.11,38.86,507.35,0.0,6.17,92.98,6.62,2.01,21,0,10,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001
1697493600,2023-10-16T22:00:00+00:00,95.2,32.82,35.1,473.98,0.0,5.91,87.98,6.14,2.28,22,0,10,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001
1697497200,2023-10-16T23:00:00+00:00,89.2,29.58,32.6,467.3,0.0,7.03,72.96,5.78,3.13,23,0,10,-0.2588190451025215,0.965925826289068,-0.8660254037844386,0.5000000000000001
1697500800,2023-10-17T00:00:00+00:00,82.2,25.84,29.57,500.68,0.0,9.68,55.07,5.54,4.43,0,1,10,0.0,1.0,-0.8660254037844386,0.5000000000000001
1697504400,2023-10-17T01:00:00+00:00,86.6,28.2,33.05,580.79,0.0,14.05,40.77,6.74,5.51,1,1,10,0.2588190451025207,0.9659258262890684,-0.8660254037844386,0.5000000000000001
1697508000,2023-10-17T02:00:00+00:00,103.6,36.56,43.61,741.0,0.12,22.28,31.11,9.06,6.78,2,1,10,0.4999999999999999,0.8660254037844387,-0.8660254037844386,0.5000000000000001
1697511600,2023-10-17T03:00:00+00:00,118.0,42.41,51.19,921.25,1.54,31.87,22.71,10.73,7.6,3,1,10,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001
1697515200,2023-10-17T04:00:00+00:00,126.9,46.01,55.12,988.01,2.96,33.24,23.25,12.28,8.11,4,1,10,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
1697518800,2023-10-17T05:00:00+00:00,129.3,46.98,55.38,947.95,3.86,27.08,36.48,12.76,8.49,5,1,10,0.9659258262890684,0.2588190451025207,-0.8660254037844386,0.5000000000000001
1697522400,2023-10-17T06:00:00+00:00,113.9,40.75,47.1,801.09,3.16,20.73,57.22,12.87,8.04,6,1,10,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001
1697526000,2023-10-17T07:00:00+00:00,89.2,29.58,32.98,540.73,1.29,12.51,86.55,12.64,5.0,7,1,10,0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001
1697529600,2023-10-17T08:00:00+00:00,86.5,28.17,31.79,507.35,1.06,11.82,92.98,12.64,5.64,8,1,10,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001
1697533200,2023-10-17T09:00:00+00:00,85.5,27.61,31.69,500.68,0.89,11.82,94.41,13.11,6.46,9,1,10,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001
1697536800,2023-10-17T10:00:00+00:00,84.9,27.28,32.2,534.06,1.01,14.05,92.98,12.28,7.85,10,1,10,0.4999999999999999,-0.8660254037844387,-0.8660254037844386,0.5000000000000001
1697540400,2023-10-17T11:00:00+00:00,83.2,26.4,32.64,594.14,1.16,16.96,85.83,10.13,9.88,11,1,10,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001
1697544000,2023-10-17T12:00:00+00:00,80.1,24.74,32.35,654.22,0.64,22.28,74.39,7.87,11.15,12,1,10,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001
1697547600,2023-10-17T13:00:00+00:00,103.5,36.52,50.89,1134.87,1.31,50.04,27.54,6.85,14.31,13,1,10,-0.2588190451025208,-0.9659258262890684,-0.8660254037844386,0.5000000000000001
1697551200,2023-10-17T14:00:00+00:00,155.6,62.03,90.34,1735.69,19.45,52.78,0.34,7.99,16.47,14,1,10,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001
1697554800,2023-10-17T15:00:00+00:00,175.0,89.73,134.08,2243.04,38.0,46.61,0.0,9.3,16.97,15,1,10,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001
1697558400,2023-10-17T16:00:00+00:00,186.9,106.68,161.73,2456.67,41.57,43.87,0.0,9.54,15.58,16,1,10,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001
1697562000,2023-10-17T17:00:00+00:00,186.8,106.57,163.01,2269.74,33.08,39.41,0.0,8.34,11.78,17,1,10,-0.9659258262890684,-0.2588190451025206,-0.8660254037844386,0.5000000000000001
1697565600,2023-10-17T18:00:00+00:00,179.4,95.96,145.87,2029.42,20.79,37.01,0.04,7.27,8.11,18,1,10,-1.0,-1.8369701987210287e-16,-0.8660254037844386,0.5000000000000001
1697569200,2023-10-17T19:00:00+00:00,165.0,75.51,110.52,1602.17,2.68,40.78,5.9,6.97,4.94,19,1,10,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001
1697572800,2023-10-17T20:00:00+00:00,160.4,68.94,98.12,1428.6,0.11,31.87,17.17,5.9,4.02,20,1,10,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
1697576400,2023-10-17T21:00:00+00:00,156.4,63.17,87.0,1281.74,0.01,23.65,25.39,4.53,3.96,21,1,10,-0.7071067811865477,0.7071067811865474,-0.8660254037844386,0.5000000000000001
1697580000,2023-10-17T22:00:00+00:00,130.4,47.45,64.36,1014.71,0.0,16.79,34.69,3.93,4.02,22,1,10,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001
1697583600,2023-10-17T23:00:00+00:00,99.6,35.16,48.08,794.41,0.0,12.85,38.62,3.76,3.83,23,1,10,-0.2588190451025215,0.965925826289068,-0.8660254037844386,0.5000000000000001
1697587200,2023-10-18T00:00:00+00:00,87.9,28.9,40.47,687.6,0.0,11.82,38.27,3.93,3.67,0,2,10,0.0,1.0,-0.8660254037844386,0.5000000000000001
1697590800,2023-10-18T01:00:00+00:00,85.0,27.33,39.11,687.6,0.01,13.88,33.62,5.07,4.02,1,2,10,0.2588190451025207,0.9659258262890684,-0.8660254037844386,0.5000000000000001
1697594400,2023-10-18T02:00:00+00:00,101.1,35.55,50.55,921.25,0.77,24.68,20.21,8.23,6.21,2,2,10,0.4999999999999999,0.8660254037844387,-0.8660254037844386,0.5000000000000001
1697598000,2023-10-18T03:00:00+00:00,130.2,47.36,66.49,1268.39,9.95,29.82,18.6,11.68,8.36,3,2,10,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001
1697601600,2023-10-18T04:00:00+00:00,150.0,55.38,76.92,1375.2,13.86,30.16,33.62,13.71,9.63,4,2,10,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001
